tmdb_id,title,original_title,release_date,origin_country,language,genres,keywords,runtime,short_summary,tagline,status,budget,revenue,production_companies,production_countries,poster_url,backdrop_url,homepage,trailer_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count
1415670,Champions,Şampiyonlar,2025-01-10,TR,tr,"Family, Comedy","chess, grandfather grandson relationship, teamwork",93,"8-year-old Efe goes to İzmir with his family to visit his grandfather, Hakkı. While his popular sister Hira has exciting plans, Efe feels bored and out of place. At the market, he meets Ceren and her friends, skilled chess players who challenge him to a game. Determined to impress Ceren, Efe seeks his grandpa’s help, but Hakkı refuses, thinking Efe will give up like his father once did. Feeling hopeless, Efe discovers the magical White Pawn, who helps him learn chess and build a team.",,Released,,3000000,Poll Films,Turkey,https://image.tmdb.org/t/p/w500/ntfIVBxdQ3nCHddMd5egzft5CX6.jpg,https://image.tmdb.org/t/p/original/6nPpXflJoNQmcApyuWrrkK8LTYR.jpg,,,tt34982167,,sampiyonlarfilm,https://www.instagram.com/sampiyonlarfilm/,,,,,0.7,0.0,0
1533683,REC,REC,2025-06-11,TR,en,Mystery,experimental,2,"A man begins to sense that every moment of his life is being watched, not just by cameras, but by something deeper. As paranoia grows, the line between surveillance and obsession starts to blur.  “REC🔴” is a psychological short that explores control, visibility, and the haunting cost of always being seen.",REC,Released,,,,Turkey,https://image.tmdb.org/t/p/w500/43i3Ek0nKpYM0gqh8CREgmMmXyO.jpg,https://image.tmdb.org/t/p/original/vLlrB2UNtHI3ikkGrmHBkk49Irw.jpg,,https://www.youtube.com/watch?v=bDMMZzskuBo,,,,,,,,,0.4,8.0,1
1480938,Square Heads,Square Heads,2025-05-29,TR,en,"Animation, Adventure, Family","friendship, wish, escape plan, virtual world, parallel universe, raising money, absurd comedy, animated feature, greedy boss, magical device, working children",93,"Brave and his friends, Four Eyes and Freckle, end up spending a fortune online after a few careless clicks, which throws Brave’s father into complete chaos. Hoping to fix what happened, Brave brings home an old watch he bought as a present. Out of nowhere, the watch activates and pulls the trio into a strange and surreal world. There they find themselves working for Ruhi, a strict and demanding boss who makes them earn every cent. To get back home, the kids have to stay alert, stick together and",No money without effort. No escape without brains.,Released,,,Digitoons,,https://image.tmdb.org/t/p/w500/i768x9t6qIOE1y79RDziCckGvBX.jpg,https://image.tmdb.org/t/p/original/wgWyu5pfnPmxwbzeBOr2v0afuJN.jpg,https://www.squareheadsmovie.com,https://www.youtube.com/watch?v=njSCHBmB88I,tt36283648,Q136697794,,,,,,,0.83,8.5,2
1221291,Kolpachino 4 4's,Kolpaçino 4 4'lük,2024-01-12,TR,tr,Comedy,"kolpaçino 4, kolpaçino, kolpaçino 4 4'lük",98,Two rivals meet to settle old scores in a casino but things are interrupted by a raid.,,Released,,7343114,Poll Films,Turkey,https://image.tmdb.org/t/p/w500/9N4Dc8ywOjOj4ZPhsXr2aAAsRxr.jpg,https://image.tmdb.org/t/p/original/lkf86Rke3vIZV8RS5S12dqQ0rZc.jpg,,,tt29454492,Q123615706,,,,,,,0.64,4.0,6
1401345,Condition,Tani,2025-01-05,TR,tr,Drama,"medicine, doctor, family doctor, tanı",12,"Seda, a family doctor in a rural town in the middle of Anatolia, goes to work on a regular Friday, but trying to do her duties right in front of some patients, comes at a price.",Sometimes giving the right diagnosis comes at a price,Released,400,,,Turkey,https://image.tmdb.org/t/p/w500/7LFsziXItzKE9k3oQW8aPJRMZVf.jpg,https://image.tmdb.org/t/p/original/o0lqqlyUhCMlb4WLLuZCekmzl3M.jpg,,,tt34981249,,,,,,,,0.36,0.0,0
1037402,Buddies from the Neighborhood,Mahalleden Arkadaşlar,2022-11-04,TR,tr,Comedy,,93,A mischievous 9-year-old wreaks comical levels of chaos as he and his friends try to impress the neighborhood’s toughest kid.,,Released,,,TR 40 33 Production,Turkey,https://image.tmdb.org/t/p/w500/s0ZUf0PCUphLCVgVYK96FQNp9fP.jpg,https://image.tmdb.org/t/p/original/5Bo73Do2Yb6Y3nAMdtz1Int8fWf.jpg,,,tt11409836,,,,,,,,0.54,3.4,5
636553,"Love, Spells and All That","Aşk, Büyü, vs.",2021-07-21,TR,tr,"Romance, Drama",,96,"In their youth, Eren and Reyhan, who grew up in Büyükada, had a great love. As soon as their families heard about this relationship, they separated them. Eren, the daughter of a wealthy family, returns to the island years later and finds Reyhan in an unexpected situation.",,Released,,,MTA Film,Turkey,https://image.tmdb.org/t/p/w500/1BwKqh7oe0ZGBuRHIi3AkOiVCHj.jpg,https://image.tmdb.org/t/p/original/6S5ZxRbTAfcECEi5EQg5cbOUibY.jpg,,https://www.youtube.com/watch?v=UywaI8TH1tA,tt10736336,Q118212546,,,,,,,0.85,5.4,14
1460028,Baldız,Baldız,2025-04-18,TR,tr,Comedy,,,"On one side, there is a sister who is as charming as she is jealous; on the other, a younger sister who is willing to do anything for love; and caught between them, a helpless groom...",,Released,25000,,Berton Medya,Turkey,https://image.tmdb.org/t/p/w500/hEzTNpdUSQNoWbMDIk3P7sqSvg.jpg,https://image.tmdb.org/t/p/original/mtIHGsriCoHKwV9SIfVdzM45RIn.jpg,,,tt36469661,,,,,,,,0.29,6.0,1
1373250,Dabba,Dabba,2024-10-18,TR,tr,Horror,supernatural horror,,"Kenan's grandfather found a treasure map in his village in the old days. He searched for this treasure for years but was unable to find it. One summer day, Kenan found a note in a chest while visiting his village, which revealed information about the location of the treasure map. After conducting his research, Kenan obtained the map and, along with his team, set out to search for an old stone structure deep in the forest. After traveling a long distance, the team discovered the treasure, but a n",,Released,,,Mert Yapım Medya,Turkey,https://image.tmdb.org/t/p/w500/eQ4TUpNbUVzRRVwDoCY3CPWCt2m.jpg,https://image.tmdb.org/t/p/original/1Y5aAhOZcVhJDSrPANimzmMcIXj.jpg,,,tt33499394,,,,,,,,0.35,0.0,0
1219304,Siblings Team,Kardeş Takımı,2024-01-18,TR,tr,"Family, Comedy","secret agent, robot, family",95,"Four siblings Deniz, Derya, Ali and Yaz, who think they've woken up to an ordinary school morning, learn that their parents are actually secret agents. Their parents have been kidnapped by evil forces. With the help of the supercomputer TA-OZ 4000, hidden in their home, the four siblings embark on an adventure to save both their parents and the future of the Earth. On this challenging journey, they will become a true sibling team.",,Released,,1700000,"Ay Yapım, MEDYAPIM, CJ ENM Turkey",Turkey,https://image.tmdb.org/t/p/w500/KK0WQ0UtkxqTBFeTT09wh5gZws.jpg,https://image.tmdb.org/t/p/original/sUI4f54ytYys6UuslkJP69B0XrW.jpg,,,tt28350395,,,,,,,,0.55,4.5,2
1441607,Ayakçı,Ayakçı,2025-03-28,TR,tr,Comedy,,,"Hayri, a father of two who works as a courier, dreams of opening a millionaire's house. While delivering a package, Hayri has an accident and ends up in the hospital. There, he meets a man who mistakes him for someone else and gives him an illegal package to take to Bursa in exchange for money. Wanting to turn this misunderstanding into an opportunity, Hayri takes the package. On the road, he meets Serkan and is joined by some thugs who are after the package, embarking on an adventure filled wit",,Released,,1000000,Poll Films,Turkey,https://image.tmdb.org/t/p/w500/ozdSWrO30FqE7CQVyxe1FopWqvs.jpg,https://image.tmdb.org/t/p/original/sUw5SRJKcVJF4t0FwnOknhmJX6H.jpg,,,tt35979130,,,,,,,,0.44,7.0,1
1232895,Color of Victory,Zaferin Rengi,2024-02-16,TR,tr,"History, Drama",,157,"The days when Istanbul was occupied as a result of the Armistice of Mudros after the First World War and the Fenerbahce football team won the ""Harington Cup"".",,Released,,1250000,"ANS Prodüksiyon, Evrensel Filimcilik A.Ş",Turkey,https://image.tmdb.org/t/p/w500/nBkUpDWUBwcA3KPPr1cSzTKtzU8.jpg,https://image.tmdb.org/t/p/original/hghImeZk3TDT2h5ZnlnAdKH5Yp8.jpg,,https://www.youtube.com/watch?v=xLHgS10xd_4,tt29808429,,,,,,,,0.52,8.9,18
1303714,The Contact,Rehber,2024-10-10,TR,tr,Drama,,20,"Ali returns to the town he left many years ago after the death of his son İsa, and when he returns, he finds nothing. He comes face to face with the belongings left behind by the son he does not know. A wallet, a photo and his son's pocket phone. Ali tries to get to know his son by talking to people registered in his mobile phone's contact list.",,Released,10000,,"Pa Yapım, Orion Lighting  & Camera",Turkey,https://image.tmdb.org/t/p/w500/r3RSfSghwe0uUy78t0gxPBm8N4p.jpg,https://image.tmdb.org/t/p/original/fg8ueJdjrNoXRBiTuW3V0ijWkI8.jpg,,,tt34381722,,,,,,,,0.43,5.0,1
799313,Mendilim Kekik Kokuyor,Mendilim Kekik Kokuyor,2020-03-06,TR,tr,War,,,"Hasan, who lives in a town in Anatolia, and his cousin Yusuf fall in love with a woman named Elif. Elif also falls in love with one of the two men, but she does not reveal to anyone which one it is. Just then, all men capable of bearing arms are called to the Çanakkale Front. Before leaving for the front, Yusuf decides to confess his feelings to Elif, telling her that Hasan loves someone else, and secretly takes the thyme-scented handkerchief Elif made for Hasan. Yusuf, Hasan, and the other volu",,Released,,,,,https://image.tmdb.org/t/p/w500/rOQHDZH06xk0Uaf48VNohTlRXIV.jpg,https://image.tmdb.org/t/p/original/6HWCD1o3CDfIOkX5ADJGJHvtIrw.jpg,,,tt10923534,,,,,,,,0.29,0.0,0
726413,Ghosts,Hayaletler,2021-03-05,TR,tr,Drama,"istanbul, turkey",90,"In Istanbul, on the verge of a country-wide power surge, four characters come across in a neighborhood undergoing the process of gentrification for the “New Turkey”: a mother whose son is in prison, a young female dancer, a feminist artist, and a cunning middle man. Their stories intertwine during a drug deal, offering a roaring tale of the contemporary generation.",,Released,,,"MPM Film, Heimatlos Films","France, Qatar, Turkey",https://image.tmdb.org/t/p/w500/y4UepD2cYI7uPm9vVGUurxxRmO0.jpg,https://image.tmdb.org/t/p/original/psoqHNBYVWMfhPGxCC7LuWt994S.jpg,,,tt12140804,,,,,,,,0.28,5.4,12
1572078,Her Wings,Onun Kanatları,2025-10-31,TR,tr,"Drama, Thriller, Horror","post-traumatic stress disorder (ptsd), insanity, village, trauma, nostalgia, childhood trauma, dysfunctional family, memory loss, family drama, atmospheric, abuse, abused child, religious, childhood memory, visions",,"In a remote Turkish village, a timid young man is haunted by his childhood and the mysterious death of his sister. Nightmares and unsettling visions draw him into an inevitable descent, as his reality begins to fracture. A poetic exploration of memory, loss and the psyche.",,Released,71,,,Turkey,https://image.tmdb.org/t/p/w500/wDiD6mSJXZrGGK27VnWIvroeFDa.jpg,https://image.tmdb.org/t/p/original/84FwpRIOGF7IfljWV9yZSQg8CMW.jpg,,,,,,,,,,,0.41,0.0,0
1355730,Lucky Coin!,Lucky Coin!,2022-12-04,TR,en,"Comedy, Fantasy, Drama","bad luck, curse, luck",4,"About a college student who believes he's constantly failing a course because of ""bad luck"" and tries to break ""bad luck"" by an extraordinary way to pass the course.",,Released,,,,,https://image.tmdb.org/t/p/w500/24S8TgWiMEZ1E26hZCf1IpcidAH.jpg,https://image.tmdb.org/t/p/original/zRGVWqMVSn8bAiqJjYgfOEkMAbU.jpg,,https://www.youtube.com/watch?v=lQ8Sd9jsShE,tt26752984,,,,,,,,0.43,10.0,1
683393,"Together, We Shall Die",Birlikte Öleceğiz,2021-10-05,TR,tr,Romance,,159,"After completing his specialty in Canada, Mazhar returned to Istanbul. As he mourns his mother, he falls in love with Ece, who is also the lover of Erman, Mazhar’s best friend. Mazhar and Ece will live a passionate and devastating love in the midst of the vicissitudes of the city.",,Released,,,"ikifilm, Acar Entertainment","Germany, Turkey",https://image.tmdb.org/t/p/w500/YDEaH2yBa0rqjtbbjeoGhvLofJ.jpg,https://image.tmdb.org/t/p/original/ampE0VANgDd5RbolAHrsHTwAiuq.jpg,,https://www.youtube.com/watch?v=TlixEmxRCHI,tt9146062,,,,,,,,0.52,5.0,5
930307,Osman Sekiz,Osman Sekiz,2022-04-01,TR,tr,"Fantasy, Comedy",,114,"Osman suffers from agoraphobia. Osman, who lives in an old mansion far from the city, avoids meeting people. Osman, who wants a more peaceful life, decides to leave the mansion. However, in order for him to move from the mansion, he must first fight with the five cute monsters and Nazli that he lives with in the mansion.",,Released,,,Rock Films,Turkey,https://image.tmdb.org/t/p/w500/hi6OM7JRdmkwXxHVCZYrYoxpQ3t.jpg,https://image.tmdb.org/t/p/original/phe7qIXPPSLiDOkuelnUeYeOGz6.jpg,,,tt15114166,,,,,,,,0.38,7.0,4
1056177,The Nightingale of Bursa,Bursa Bülbülü,2023-01-13,TR,tr,"Comedy, Music",,121,"Cengiz is the singer at a tea garden in Bursa and his greatest ambition is to release an album. Cengiz's life changes when he meets Taskin. Believing that the song composed by Taskin's father, Serafettin, would be a great start for his album, Cengiz buys the song using money he borrowed from his older brother. When Taskin spends all that money, Cengiz starts performing with Taskin and his sister Arzu.",,Released,,,BKM,Turkey,https://image.tmdb.org/t/p/w500/7Ar20IXj63Ac2MEcZOHt7EC4fsM.jpg,https://image.tmdb.org/t/p/original/7P71nJego3BXineT4U48hkX3nqU.jpg,,,tt19246408,Q116277665,,,,,,,0.91,6.5,46
855293,Anatolian Leopard,Anadolu Leoparı,2022-04-01,TR,tr,Drama,,108,"At Turkey’s oldest zoo, a lonely manager and a neglected female officer form an unlikely bond: as they hide the death of the zoo’s oldest inhabitant, an Anatolian leopard, in order to stop the privatization process and fake its escape, they set in motion an absurd charade that spins out of control. In Turkey’s grey and quiet capital, the ghost of the leopard persists.",,Released,,,"Tato Film, Asteros Film, Donten & Lacroix Films","Denmark, Germany, Poland",https://image.tmdb.org/t/p/w500/46zfDzM08NhWFezUsqmy1msswSS.jpg,https://image.tmdb.org/t/p/original/sJS78ML8tHcNWYZlrf1AIi8cLfp.jpg,,https://www.youtube.com/watch?v=y3wO24M0x98,tt11426664,Q108919301,,,,,,,0.53,6.9,9
1580905,Kıbrıs Türküsü,Kıbrıs Türküsü,2026-02-27,TR,tr,"Drama, History",,,,,Released,,,Lacivert Film,Turkey,https://image.tmdb.org/t/p/w500/fwwvN3TAIB5yuDi0iyQiLeObBpQ.jpg,https://image.tmdb.org/t/p/original/pNw60LKTX6T8l8b1OHACpeMyprl.jpg,,,tt37698303,,kibristurkusu,https://www.instagram.com/kibristurkusu/,,,,,0.45,0.0,0
1267742,Marriage,Zevcat,2024-04-14,TR,tr,"Drama, Thriller",,122,"Bahar, who received different trainings to realize her ideals and dreams of starting her own business, one day crosses paths with Kadir, who is married and has a daughter. Kadir, who has high persuasion skills and antisocial personality disorder, convinces Bahar to live together.",,Released,,,Altayaz Film,Turkey,https://image.tmdb.org/t/p/w500/ap20VHRJ6VaV1WreVOFRm6RrrH7.jpg,https://image.tmdb.org/t/p/original/1s6CEM82mPHNIRlXhbLemeI1Ta8.jpg,,,tt22260930,,,,,,,,0.27,5.0,1
1031869,Kim Bu Aile?,Kim Bu Aile?,2022-10-06,TR,tr,"Comedy, Action, Adventure",,124,"Adem Haberdar's life takes a completely different turn when he has to leave the police after failing an important operation. Pursuing the gang that caused him to quit his job, Adem has to take over a chicken restaurant in order to follow the gang.",,Released,,,"CJ ENM Turkey, Library Pictures International",Turkey,https://image.tmdb.org/t/p/w500/nvNqP5Z0mpwgqI0ciRkT32Uf36m.jpg,https://image.tmdb.org/t/p/original/nNSSOb97fBS3bnCceH0wIQB7zxU.jpg,,,tt15193040,,,,,,,,0.68,5.7,15
1323106,Hair Tie,Toka,2025-09-12,TR,tr,"Drama, Crime",,17,Leyla finds a blue hair tie that doesn't belong to her in her boyfriend's car. What seems like a simple case of infidelity takes a completely different turn when Leyla shows the hair tie to her uncle who is a police officer.,"A tangled bond caught in a tie, two souls stand on the cliff so high.",Released,2100,,,Turkey,https://image.tmdb.org/t/p/w500/p0ZMdz3N5fw4LXjdzB3C62XnMCm.jpg,https://image.tmdb.org/t/p/original/ack7OiIueAsJFxY5zA0ZHgKhYuJ.jpg,,,tt33051741,,tokakisafilm,https://www.instagram.com/tokakisafilm/,,,,,0.39,8.0,2
926774,The Outcast,Yaban,2022-01-21,TR,fr,Drama,"exile, parents, migrant",79,"An expatriate in Turkey, Claire pays the services of a smuggler to flee the country with her only daughter, whose custody she has just lost. But he abandons them in a dilapidated house in the middle of the forest.",,Released,,,"Idip Films, WAG Prod, RTS","France, Switzerland, Turkey",https://image.tmdb.org/t/p/w500/qZrZoWWKixzryXMRYnz7GpooZsD.jpg,https://image.tmdb.org/t/p/original/qyNInXGNhp2HYCG1mCZjZOrPBic.jpg,,,tt13146230,,,,,,,,0.65,5.8,4
889300,Love Me Instead,Beni Çok Sev,2021-11-19,TR,tr,Drama,,124,"Accompanied by a ward, a prisoner travels to his hometown to reconnect with his daughter and make amends, but a tragic truth mars his journey.",,Released,,,"Lanistar Media, Same Films","Turkey, United States of America",https://image.tmdb.org/t/p/w500/qkaQgCdWO0NAA790lgRbiIxNqhp.jpg,https://image.tmdb.org/t/p/original/2Xd8DERh3y4FxEO5fzlmB6PAG0I.jpg,,,tt13161356,Q106767692,,,,,,,0.66,6.4,55
763847,The Hurt,Yara,2020-10-29,TR,tr,Drama,,16,"Doctor Bahar receives a phone call during her son Mert’s birthday and leaves for an old man’s home to prepare a report for death. This task may seem like a professional routine for Bahar, but it turns into something else with the confession of the bride that leaves Bahar between her conscience and her career.",,Released,,,,Turkey,https://image.tmdb.org/t/p/w500/1hfd6gbdIvpvNAT0BBEWM3zbugJ.jpg,https://image.tmdb.org/t/p/original/gySpTzWpdzHxahBqDeCcb5ApP9e.jpg,,,tt24070236,,,,,,,,0.75,5.8,5
683396,"Hilal, Feza and Other Planets","Hilal, Feza ve Diğer Gezegenler",2022-11-20,TR,tr,"History, Drama",,91,"After Turkey’s february 1997 military intervention, Hilal and Fatma left their town to study at university in Istanbul. Feza lives downstairs in their lodgings, has fled as village where was cruelly bullied for being a transgender woman. Hilal chooses to help Feza and Fatma.",,Released,,,,,https://image.tmdb.org/t/p/w500/6mv2hajGcj7s4AXC1gCvALWyMNI.jpg,https://image.tmdb.org/t/p/original/nST5tXL5BdNeIaWfU0uu3L0HyR8.jpg,,,tt5173756,,hilalfezavedigergezegenler,https://www.instagram.com/hilalfezavedigergezegenler/,hilalfezamovie,https://twitter.com/hilalfezamovie,100036783111523,https://www.facebook.com/100036783111523,0.37,5.5,2
1469036,Kanto,Kanto,2026-02-06,TR,tr,"Drama, Mystery",,102,"After taking care of her family for years, 45-year-old homemaker Sude is on the verge of starting a regular job. But when her mother-in-law mysteriously disappears, Sude's family is forced to confront buried secrets and navigate the delicate balance between family love and personal sacrifices.",,Released,,,"Fikir Döküm, TRT, Sluizer Films","Turkey, Netherlands",https://image.tmdb.org/t/p/w500/1JHB2HbSmRr9nuXNSAD3mTiQ8xg.jpg,https://image.tmdb.org/t/p/original/bOZ9uEE7mbc2I17WsMoFjS7PJk5.jpg,,,tt37122487,,,,,,,,0.34,0.0,0
